OBJECTID,id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,planted_date,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,next_inspection_due,tpz,srz,removed_date,removed_reason,removed_notes,created_at,updated_at,Key,asset_file,Genus,MatchType,FinalAsset_LowPoly,FinalAsset_Realistic,FinalAsset_Schematic,FinalAsset_Fan,FinalAsset
22282,4672831,170036,Tree,Hope Toun Mallee,Eucalyptus,Leptocalyx,,0,23,,Mature,,10-20m,0,Good,5-10m,7,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E61000000746B98FB7526140F219DC18337541C0,138.5849074,-34.91562186,Park 27 - Tulya Wardli - Park Tree - Eucalyptus Leptocalyx,Adelaide,No,24/07/2027 0:00,2.76,1.86,,,,24/07/2024,24/07/2024 0:00,EucalyptusLeptocalyx,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
22744,4673293,170539,Tree,Swamp Yate,Eucalyptus,Occidentalis,,0,10,,Juvenile,,5-10m,0,Good,5-10m,5,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E6100000633035F831536140B78B7AD2537341C0,138.5998498,-34.90099555,Park 05 - Ngampa Yarta -Park Tree - Eucalyptus occidentalis,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,EucalyptusOccidentalis,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
23137,4673686,170974,Tree,Torwood,Eucalyptus,Torwood,,0,30,,Mature,,2-5m,0,Good,<5m,5,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E61000005F2E3DF52353614003859397297341C0,138.5981394,-34.89970679,Park 05 - Ngampa Yarta -Park Tree - Eucalyptus torwood,North Adelaide,No,24/07/2027 0:00,3.6,2.08,,,,24/07/2024,24/07/2024 0:00,EucalyptusTorwood,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
23185,4673734,171033,Tree,Bracelet Honey Myrtle,Melaleuca,Armillaris,,0,65,,Mature,,,0,Average,5-10m,6,,,0,Average,,High Vigour,2-3m,,,1,0,0101000020E6100000E9D73109F2526140D95F5541B57541C0,138.5920454,-34.91959397,Park 27C - Tulya Wardli - Helen Mayo - Park Tree - Melaleuca Sp.,Adelaide,No,24/07/2027 0:00,7.8,2.87,,,,24/07/2024,24/07/2024 0:00,MelaleucaArmillaris,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
23193,4673742,171041,Tree,White Mulberry,Morus,Alba,,0,46,,Mature,,5-10m,0,Good,5-10m,6,,,0,Average,,Medium Vigour,1-2m,,,1,0,0101000020E6100000A2F8E75894526140FA6D5F72697541C0,138.5806088,-34.91728048,Park 27 - Tulya Wardli - Bonython - Park Tree - Morus Alba,Adelaide,No,24/07/2027 0:00,5.52,2.49,,,,24/07/2024,24/07/2024 0:00,MorusAlba,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
23781,4674331,171690,Tree,Bald Cypress,Taxodium,Distichum,,0,22,,Juvenile,,5-10m,0,Good,5-10m,8,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E61000009D33FD6DAA526140CA907C883A7541C0,138.5833044,-34.91584879,Park 27 - Tulya Wardli - Bonython - Park Tree - Unknown,Adelaide,No,24/07/2027 0:00,2.64,1.82,,,,24/07/2024,24/07/2024 0:00,TaxodiumDistichum,ESRI.lib/assets/Webstyles/Vegetation/Schematic/TaxodiumDistichum.glb,Taxodium,Species match,assets/Trees/LowPoly/TaxodiumDistichum.glb,assets/Trees/Realistic/TaxodiumDistichum.glb,assets/Trees/Schematic/TaxodiumDistichum.glb,assets/Trees/Fan/TaxodiumDistichum.glb,assets/Trees/LowPoly/TaxodiumDistichum.glb
24306,4674856,172257,Tree,Wandoo,Eucalyptus,Wandoo,,0,60,,Mature,,10-20m,0,Good,10-20m,13,,,0,Average,,High Vigour,1-2m,,,1,0,0101000020E6100000D1CABDC06C5361407D4F590BBB7341C0,138.6070255,-34.90414564,Park 06 - Nantu Wama -Park Tree - Eucalyptus wandoo,North Adelaide,No,24/07/2027 0:00,7.2,2.78,,,,24/07/2024,24/07/2024 0:00,EucalyptusWandoo,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
24561,4675112,172574,Tree,Coral Tree,Erythrina,X sykesii,,0,0,,Mature,,,0,,,8,,,0,,,Medium Vigour,,,,1,0,0101000020E610000043FA92328E526140520548D9477541C0,138.5798581,-34.91625515,Park 27 - Tulya Wardli - Bonython - Park Tree - Erythrina X Sykesii,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,ErythrinaX sykesii,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
25414,4675966,173511,Tree,Shoestring Acacia,Acacia,Stenophylla,,0,10,,Mature,,2-5m,0,Good,<5m,3,,,0,Average,,High Vigour,Less than 1m,,,1,0,0101000020E6100000CDA2C1B77A5261408E9299036B7441C0,138.5774802,-34.90951581,Park 27 - Tulya Wardli - Bonython - Park Tree - Acacia Sp.,Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,AcaciaStenophylla,,,Genus fallback,assets/Trees/LowPoly/AcaciaTortilis.glb,assets/Trees/Realistic/AcaciaTortilis.glb,assets/Trees/Schematic/AcaciaTortilis.glb,assets/Trees/Fan/AcaciaTortilis.glb,assets/Trees/LowPoly/AcaciaTortilis.glb
25716,4676269,173855,Tree,Ash Tree,Fraxinus,Sp.,,0,21,,Mature,,5-10m,0,Average,5-10m,3,,,0,Good,,High Vigour,Less than 1m,,,1,0,0101000020E610000018E36833B35261407437FC2C1E7541C0,138.5843751,-34.91498339,Park 27 - Tulya Wardli - Park Tree - Fraxinus Angustifolia Raywoodii,Adelaide,No,24/07/2027 0:00,2.52,1.79,,,,24/07/2024,24/07/2024 0:00,FraxinusSp.,,,Genus fallback,assets/Trees/LowPoly/FraxinusAmericana.glb,assets/Trees/Realistic/FraxinusAmericana.glb,assets/Trees/Schematic/FraxinusAmericana.glb,assets/Trees/Fan/FraxinusAmericana.glb,assets/Trees/LowPoly/FraxinusAmericana.glb
27405,4677959,175710,Tree,Bloodwood,Corymbia,Sp.,,0,3,,Juvenile,,2-5m,0,Good,<5m,5,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000C60AC8A8FC5261405D1D190E787341C0,138.5933422,-34.90210129,Park 02 - Pardipardinyilla -Park Tree - Corymbia sp.,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,CorymbiaSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
27431,4677985,175740,Tree,Broad-leaved Paperbark,Melaleuca,Quinquenervia,,0,20,,Mature,,5-10m,0,Average,<5m,5,,,0,Average,,Low Vigour,Less than 1m,,,1,0,0101000020E61000000F37F11F9C5261405070D2B06F7541C0,138.5815582,-34.91747103,Park 27 - Tulya Wardli - Bonython - Park Tree - Melaleuca Melaleuca Styphelioides,Adelaide,No,24/07/2027 0:00,2.4,1.75,,,,24/07/2024,24/07/2024 0:00,MelaleucaQuinquenervia,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
28139,4678694,176519,Tree,Brachychiton,Brachychiton,Sp.,,0,52,,Mature,,10-20m,0,Good,5-10m,10,,,0,Good,,High Vigour,1-2m,,,1,0,0101000020E61000005B3FFD678D5261401036864AED7441C0,138.5797615,-34.91349155,Park 27 - Tulya Wardli - Bonython - Park Tree - Brachychiton X Hybrida,Adelaide,No,24/07/2027 0:00,6.24,2.62,,,,24/07/2024,24/07/2024 0:00,BrachychitonSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
28435,4678990,176860,Tree,Eyre Peninsula Blue Gum,Eucalyptus,Petiolaris,,0,14,,Mature,,2-5m,0,Good,<5m,5,,,0,Average,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000004C81165C7D5261401B0FD7E6567441C0,138.5778027,-34.90890203,Park 27A - Tulya Wardli - John E. Brown - Park Tree - Eucalyptus Petiolaris,North Adelaide,No,24/07/2027 0:00,2,1.51,,,,24/07/2024,24/07/2024 0:00,EucalyptusPetiolaris,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
30620,4681180,179256,Tree,Sheoak,Allocasuarina,Torulosa,,0,13,,Senescent,,<2m,0,Poor,<5m,4,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E610000018BA6D3A9D526140253A9181B87441C0,138.5816929,-34.91188068,Park 27A - Tulya Wardli - John E. Brown - Park Tree - Allocasuarina Torulosa,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,AllocasuarinaTorulosa,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
30968,4681531,179653,Tree,White Cedar,Unknown,Azedarach,,0,55,,Mature,,5-10m,8,Good,5-10m,8,,,0,Average,,Medium Vigour,1-2m,,,1,0,0101000020E6100000CBAB297F2D5361407FD381CDB57641C0,138.5993038,-34.92742318,Victoria Sq - Tarntanyangga -Park Tree - Unknown,Adelaide,No,1/05/2027 0:00,6.6,2.68,,,,1/05/2024,1/05/2024 0:00,UnknownAzedarach,,,Genus fallback,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
31182,4681746,179885,Tree,Andean Alder,Alnus,Acuminate,,0,17,,Mature,,2-5m,5,Good,<5m,6,,,0,Good,,Medium Vigour,Less than 1m,,,0,0,0101000020E61000004900EDFD7C536140AEF36F977D7741C0,138.6090078,-34.93352025,Ely Pl -Street Tree - Alnus acuminate,Adelaide,No,17/10/2027 0:00,2.04,1.64,,,,17/10/2024,17/10/2024 0:00,AlnusAcuminate,,,Genus fallback,assets/Trees/LowPoly/AlnusRubra.glb,assets/Trees/Realistic/AlnusRubra.glb,assets/Trees/Schematic/AlnusRubra.glb,assets/Trees/Fan/AlnusRubra.glb,assets/Trees/LowPoly/AlnusRubra.glb
31399,4681963,180130,Tree,Cypress Oak,Quercus,Robur,Fastigiata,0,3,,Juvenile,,2-5m,1,Good,<5m,2,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E6100000E76F422102536140FD87B2BF057541C0,138.59401,-34.91423794,Park 26 - Tarntanya Wama - Park Tree - Quercus Robur,North Adelaide,No,24/07/2027 0:00,2,1.5,,,,24/07/2024,24/07/2024 0:00,QuercusRobur,,,Genus fallback,assets/Trees/LowPoly/QuercusRubra.glb,assets/Trees/Realistic/QuercusRubra.glb,assets/Trees/Schematic/QuercusRubra.glb,assets/Trees/Fan/QuercusRubra.glb,assets/Trees/LowPoly/QuercusRubra.glb
33186,4683750,182049,Tree,China Doll,Radermachera,Sinica,,0,40,,Mature,,5-10m,10,Good,5-10m,10,,,0,Good,,Medium Vigour,1-2m,,,1,0,0101000020E61000000ADB4FC6B8526140B9D2BEFB5B7841C0,138.5850555,-34.94030711,Park 22 - Wikaparntu Wirra -Park Tree - Radermachera sinica,Adelaide,No,1/05/2027 0:00,4.8,2.34,,,,1/05/2024,1/05/2024 0:00,RadermacheraSinica,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
33205,4683769,182067,Tree,Weeping Fig,Ficus,Benjamina,,0,20,,Juvenile,,5-10m,5,Good,<5m,5,,,0,Good,,Medium Vigour,Less than 1m,,,1,0,0101000020E61000005DBAEE528F526140A296E656087441C0,138.5799956,-34.9065045,Park 27B - Tulya Wardli - Mary Lee - Park Tree - Ficus Benjamina,North Adelaide,No,24/07/2027 0:00,2.4,1.75,,,,24/07/2024,24/07/2024 0:00,FicusBenjamina,ESRI.lib/assets/Webstyles/Vegetation/Schematic/FicusBenjamina.glb,Ficus,Species match,assets/Trees/LowPoly/FicusBenjamina.glb,assets/Trees/Realistic/FicusBenjamina.glb,assets/Trees/Schematic/FicusBenjamina.glb,assets/Trees/Fan/FicusBenjamina.glb,assets/Trees/LowPoly/FicusBenjamina.glb
34911,4685475,183909,Tree,Bunya Bunya Pine,Araucaria,Bidwillii,,0,0,,Semi Mature,,,10,,,10,,,0,,,Medium Vigour,,,,1,0,0101000020E6100000BCFD5EAF955261407F3EA1095A7641C0,138.5807721,-34.92462273,Park 24 - Tampawardli - Park Tree - Araucaria Bidwillii,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,AraucariaBidwillii,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
35273,4685837,184273,Tree,White Poplar,Unknown,Populus alba,,0,0,< 15cm,Juvenile,3/08/2022,<2m,0,Good,<5m,0,,Low,1,Good,> 20 years,Medium Vigour,Less than 1m,,,1,0,0101000020E61000001781B1BE8153614021492090117841C0,138.609588,-34.93803598,Park 19 - Pityarrilla -Park Tree - Unknown,Adelaide,No,31/07/2028 14:41,,,,,,1/05/2024,31/07/2025 14:41,UnknownPopulus alba,,,Genus fallback,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
35818,4686382,184851,Tree,London Plane,Platanus,Hybrida,,0,0,,Senescent,,,10,,,15,,,0,,,Low Vigour,,,,1,0,0101000020E610000055B142DBBB5361401257C66DD17741C0,138.6166817,-34.93607876,Park 17 - Tuthangga - Park Tree - Platanus Hybrida,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,PlatanusHybrida,,,Genus fallback,assets/Trees/LowPoly/PlatanusOccidentalis.glb,assets/Trees/Realistic/PlatanusOccidentalis.glb,assets/Trees/Schematic/PlatanusOccidentalis.glb,assets/Trees/Fan/PlatanusOccidentalis.glb,assets/Trees/LowPoly/PlatanusOccidentalis.glb
36845,4687409,185931,Tree,Needle Bush,Hakea,Sp.,,0,0,,Mature,,,10,,,10,,,0,,,Medium Vigour,,,,1,0,0101000020E6100000E13A10A3B1536140A15136BC0B7841C0,138.6154342,-34.93785813,Park 17 - Tuthangga - Park Tree - Hakea Sp.,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,HakeaSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
37288,4687854,186404,Tree,China Berry,Melia,Azederach,,0,12,< 15cm,Young,,<2m,0,Good,<5m,0,,Low,1,Good,> 20 years,Low Vigour,Less than 1m,,,1,0,0101000020E6100000BED474E297536140C2F184771C7641C0,138.6122906,-34.92274374,Park 14 - Murlawirrapurka - Rymill Park - Park Tree - Melia azederach,Adelaide,No,5/08/2028 13:39,2,1.5,,,,1/05/2024,5/08/2025 13:39,MeliaAzederach,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
37452,4688019,186576,Removed,Deodar,Cedrus,Deodara,Highland Gold,0,0,,Senescent,,<2m,1,Poor,<5m,2,,,0,Poor,,High Vigour,Less than 1m,,,1,0,0101000020E6100000D8282D54055361404DC43268AE7441C0,138.5944005,-34.91157248,Park 28 - Pangki Pangki - Park Tree - Cedrus Deodara 'Highland Gold',North Adelaide,No,6/03/2028 12:11,,,6/03/2025 12:11,Previously Removed,,24/07/2024,6/03/2025 12:11,CedrusDeodara,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
37567,4688136,186699,Tree,Red Leaf Photinia,Photinia,Robusta,,0,97,> 60cm,Mature,,10-20m,6,Good,10-20m,9,,Low,1,,10-20 years,High Vigour,2-3m,,,1,0,0101000020E610000061945632B6536140FE018362337641C0,138.6159908,-34.92344314,Park 14 - Murlawirrapurka - Park Tree - Photinia Robusta,Adelaide,No,13/08/2028 15:09,11.64,3.4,,,,1/05/2024,13/08/2025 15:09,PhotiniaRobusta,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
37861,4688430,187001,Tree,Warty Yate,Eucalyptus,Megacornuta,,0,0,,,,,7,,,7,,,0,,,Dying Tree,,,,1,0,0101000020E6100000136B4CE3B252614066B6F148387641C0,138.5843369,-34.92359268,Park 25 - Narnungga - Park Tree - Eucalyptus Megacornuta,Adelaide,No,30/04/2025 0:00,,,,Previously Removed,,1/05/2024,1/05/2024 0:00,EucalyptusMegacornuta,,,Genus fallback,assets/Trees/LowPoly/EucalyptusGlobulus.glb,assets/Trees/Realistic/EucalyptusGlobulus.glb,assets/Trees/Schematic/EucalyptusGlobulus.glb,assets/Trees/Fan/EucalyptusGlobulus.glb,assets/Trees/LowPoly/EucalyptusGlobulus.glb
38046,4688615,187185,Tree,Lombardy Poplar,Populus,Nigra italica,,0,0,,,29/08/2022,,5,,,7,,,0,,,Low Vigour,,,,1,0,0101000020E610000041A50007A3526140B93D5AFFDB7541C0,138.5824008,-34.92077629,Park 25 - Narnungga - Park Tree - Populus Nigra Italica,Adelaide,No,30/04/2025 0:00,,,,,,1/05/2024,1/05/2024 0:00,PopulusNigra italica,,,Genus fallback,assets/Trees/LowPoly/PopulusTremuloides.glb,assets/Trees/Realistic/PopulusTremuloides.glb,assets/Trees/Schematic/PopulusTremuloides.glb,assets/Trees/Fan/PopulusTremuloides.glb,assets/Trees/LowPoly/PopulusTremuloides.glb
38125,4688694,187265,Tree,Fiddlewood,Citharexylem,Spinosums,,0,0,,,,,7,,,7,,,0,,,High Vigour,,,,1,0,0101000020E6100000E2282FE8B3526140ED621E22037641C0,138.5844613,-34.92197062,Park 25 - Narnungga - Park Tree - Citharexylem Spinosums,Adelaide,No,30/04/2025 0:00,,,,Previously Removed,,1/05/2024,1/05/2024 0:00,CitharexylemSpinosums,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
38249,4688818,187391,Tree,Camphor Laurel,Cimmamomum,Camphora,,0,82,,Mature,,5-10m,8,Good,5-10m,14,,,0,Good,,Medium Vigour,2-3m,,,1,0,0101000020E61000005ADF1B9E79536140A97F3948C27741C0,138.6085959,-34.93561652,Park 18 - Wita Wirra - Osmond -Park Tree - Cimmamomum camphora,Adelaide,No,1/05/2027 0:00,9.84,3.17,,,,1/05/2024,1/05/2024 0:00,CimmamomumCamphora,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
38288,4688857,187430,Tree,Arbutus Species,Arbutus,Sp.,,0,71,,Mature,,5-10m,7,Good,5-10m,7,,,0,Good,,Medium Vigour,2-3m,,,1,0,0101000020E61000001FD37F7B8353614087C50325E07741C0,138.6098001,-34.93652785,Park 18 - Wita Wirra -Park Tree - Arbutus sp.,Adelaide,No,1/05/2027 0:00,8.52,2.98,,,,1/05/2024,1/05/2024 0:00,ArbutusSp.,,,Genus fallback,assets/Trees/LowPoly/ArbutusUnedo.glb,assets/Trees/Realistic/ArbutusUnedo.glb,assets/Trees/Schematic/ArbutusUnedo.glb,assets/Trees/Fan/ArbutusUnedo.glb,assets/Trees/LowPoly/ArbutusUnedo.glb
38290,4688859,187432,Tree,Chilean Wine Palm,Jubaea,Chilensis,,0,124,,Mature,,10-20m,4,Good,10-20m,15,,,0,Average,,Medium Vigour,Above 3m,,,1,0,0101000020E610000099A14CFE82536140D706BC06DC7741C0,138.6097404,-34.93640217,Park 18 - Wita Wirra -Park Tree - Jubaea chilensis,Adelaide,No,1/05/2027 0:00,14.88,3.77,,,,1/05/2024,1/05/2024 0:00,JubaeaChilensis,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
38389,4688958,187544,Tree,Fan Palm,Washingtonia,Sp.,,0,13,< 15cm,Mature,,2-5m,0,Good,10-20m,0,,Low,1,Good,10-20 years,High Vigour,Less than 1m,,,1,0,0101000020E6100000E686F0798F53614054C18F072E7641C0,138.6112642,-34.92327971,Park 14 - Murlawirrapurka - Park Tree - Quercus Robur,Adelaide,No,5/08/2028 14:52,2,1.5,,,,1/05/2024,5/08/2025 14:52,WashingtoniaSp.,,,Genus fallback,assets/Trees/LowPoly/WashingtoniaFilifera.glb,assets/Trees/Realistic/WashingtoniaFilifera.glb,assets/Trees/Schematic/WashingtoniaFilifera.glb,assets/Trees/Fan/WashingtoniaFilifera.glb,assets/Trees/LowPoly/WashingtoniaFilifera.glb
38395,4688964,187550,Tree,Orchid Tree,Bauhinia,Sp.,,0,0,,Juvenile,,,1,,,2,,,0,,,High Vigour,,,,1,0,0101000020E6100000B9A981E63353614002045A57587541C0,138.6000855,-34.91675846,Park 12 - Karrawirra - South Bank - Park Tree - Bauhinia Sp.,Adelaide,No,1/05/2027 0:00,,,,,,1/05/2024,1/05/2024 0:00,BauhiniaSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
38416,4688985,211955,Tree,Japanese Zelkova,Zelkova,Serrata,green vase,0,14,,Juvenile,,5-10m,0,Good,5-10m,0,,,0,Good,,,Less than 1m,,,0,0,0101000020E61000004339D1AE425361400FA7FE07F97541C0,138.60189,-34.92166233,Gawler Pl - Street Tree - Zelkova serrata,Adelaide,No,17/10/2027 0:00,2,1.51,,,,17/10/2024,17/10/2024 0:00,ZelkovaSerrata,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
38989,4689571,219648,Tree,Blackthorn,Prunus,Spinosa,,0,28,,Mature,,5-10m,0,Good,5-10m,0,,,0,Good,,,Less than 1m,,,1,0,0101000020E61000007D224F922E536140530B5F3EDD7741C0,138.599435,-34.93643932,Park 21 - Walyu Yarta - Veale Gardens -Park Tree - Prunus spinosa,Adelaide,No,1/05/2027 0:00,3.36,2.02,,,,1/05/2024,1/05/2024 0:00,PrunusSpinosa,,,Genus fallback,assets/Trees/LowPoly/PrunusArmeniaca.glb,assets/Trees/Realistic/PrunusArmeniaca.glb,assets/Trees/Schematic/PrunusArmeniaca.glb,assets/Trees/Fan/PrunusArmeniaca.glb,assets/Trees/LowPoly/PrunusArmeniaca.glb
39283,4689873,230277,Tree,"Crepe myrtle ""Natchez"" (White)",Lagerstroemia,Indica,"""Natchez""",0,2,< 15cm,Juvenile,,<2m,0,Good,<5m,0,,Low,1,Good,> 20 years,,Less than 1m,,,1,0,0101000020E61000001719B2F4A0536140018008162C7641C0,138.6133979,-34.9232204,Park 14 - Rymill Park - Murlawirrapurka - Park Tree - Jacaranda Mimosifolia,Adelaide,No,1/09/2028 7:42,2,1.5,,,,1/05/2024,1/09/2025 7:42,LagerstroemiaIndica,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
39295,4689885,230468,Tree,-,Pinus,Halapensis,,0,0,,,,,0,,,0,,,0,,,,,,,1,0,0101000020E61000005EB7ADD2C25261409DD5027B4C7641C0,138.5862821,-34.924209,Park 25 - Narnungga - Gladys Elphick - Park Tree - Pinus Halapensis,Adelaide,No,30/04/2025 0:00,,,,,,1/05/2024,1/05/2024 0:00,PinusHalapensis,,,Genus fallback,assets/Trees/LowPoly/PinusContorta.glb,assets/Trees/Realistic/PinusContorta.glb,assets/Trees/Schematic/PinusContorta.glb,assets/Trees/Fan/PinusContorta.glb,assets/Trees/LowPoly/PinusContorta.glb
39427,4690018,238820,Tree,Cypress,Cupressuss,Sp.,,0,35,,Mature,,10-20m,0,Good,10-20m,0,,,0,Good,,,1-2m,,,1,0,0101000020E6100000C956975382536140317898F6CD7741C0,138.609659,-34.935973,Park 18 - Wita Wirra -Park Tree - Cupressuss sp.,Adelaide,No,3/07/2028 13:39,4.2,2.22,,,,17/10/2024,3/07/2025 13:39,CupressussSp.,,,Unknown,assets/Trees/LowPoly/Unknown.glb,assets/Trees/Realistic/Unknown.glb,assets/Trees/Schematic/Unknown.glb,assets/Trees/Fan/Unknown.glb,assets/Trees/LowPoly/Unknown.glb
