id,asset_id,status,common_name,genus,species,variety,species_code,dbh,dbh_range,age,canopy,canopy_m,health,height,height_m,legal,risk,riskid,structure,ule,vigour,circumference,overhead_cables,base_material,park_tree,private_tree,geom,lng,lat,approx_address,suburb,significant_tree,tpz,srz,removed_reason,removed_notes,GlobalID
3130663,186833,Tree,Not specified,Not specified,,,0,0,None,None,None,0,None,None,0,None,None,0,None,None,None,None,,,1,0,0101000020E6100000058651B5C2526140EE1CF3CF467641C0,138.586268100000012,-34.92403602,Park 25 - Narnungga - Park Tree - Pinus Halepensis,Adelaide,No,,,Previously Removed,None,{F2BFE82F-8020-4A47-BFB9-A87878C90426}
3150984,261837,Tree,Aleppo Pine,Pinus,halepensis,None,0,0,> 60cm,Mature,10-20m,0,Good,10-20m,0,None,Moderate,2,Fair,10-20 years,None,2-3m,,,1,0,0101000020E61000007AF622FBDC52614072A83A3F207341C0,138.589475219999997,-34.8994216,"Adelaide Aquatic Centre, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{0D809691-8DC7-4BA0-A45A-743E1B68C49B}
3550455,261839,Tree,Gum Tree,Eucalyptus,sp.,Unknown,0,0,< 15cm,Juvenile,<2m,0,Average,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E6100000568FA80EE1526140AADDA791337341C0,138.589972810000006,-34.90001126,"Padipadinyilla, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{D88524B7-6940-40B2-9E01-0F1335124450}
3550653,261843,Tree,River Red Gum,Eucalyptus,camaldulensis,None,0,0,15-30cm,Semi Mature,5-10m,0,Good,<5m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000A4C34318DF5261402CC1DAFF1D7341C0,138.589733249999995,-34.89935301,None,North Adelaide,No,,,None,None,{50A3979E-1B28-4761-AD88-6811B2CD2BD8}
3550905,261845,Tree,Harkness Bottlebrush,Callistemon,citrinus x viminalis,None,0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000EE47C4733A536140C9C5BD9ED47341C0,138.600885280000000,-34.90492615,"The Glover Playground, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{2C286BEF-DDF5-45F9-817C-1CE5CE1F1632}
3551199,261846,Tree,Silky Oak,Grevillea,robusta,None,0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000295C8FC2355361400B56E6F7C77341C0,138.600312500000001,-34.90454005,None,North Adelaide,No,,,None,None,{8226B48F-0735-4DAE-B191-FA3DA89CDF3E}
3551271,261847,Tree,Tuckeroo,Cupaniopsis,anacardioides,None,0,4,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000359CF01AAD536140A04820F33B7641C0,138.614881010000005,-34.92370452,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{9A547C59-7617-4FAC-B79E-E59CCEC4DE68}
3551290,261850,Tree,Chinese Pistache,Pistacia,chinensis,None,0,11,< 15cm,Juvenile,2-5m,0,Good,<5m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E61000006C83A835AC536140AD29773C397641C0,138.614771679999990,-34.92362171,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{BA20D9F9-2D5B-4B80-9D49-41FBCAE7DBF9}
3551319,261856,Tree,Jacaranda,Jacaranda,mimosifolia,None,0,13,< 15cm,Semi Mature,2-5m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E610000006B243A1AA5361401C98DC28327641C0,138.614578849999987,-34.92340575,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{68A58335-207B-4BF3-A7BC-82577E85C187}
3551327,261857,Tree,Native Frangipani,Hymenosporum,flavum,None,0,7,< 15cm,Young,2-5m,0,Average,5-10m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,1,0,0101000020E610000039AB2E75AA536140EE76DE422E7641C0,138.614557829999995,-34.92328678,"Rundle Road, Adelaide SA 5000, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{B7653CBA-AA81-451C-AC39-27F13C2FC125}
3551345,261862,Tree,Lemon-scented Myrtle,Backhousia,citriodora,None,0,3,< 15cm,Young,<2m,0,Average,<5m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000B8414871A9536140A0E7CBE2307641C0,138.614433899999995,-34.92336688,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{4AB6A9FA-FDE1-44A0-AA3D-CF7B47923B3E}
3551364,261868,Tree,South Australian Blue Gum,Eucalyptus,leucoxylon ssp. leucoxylon,None,0,12,< 15cm,Young,2-5m,0,Good,5-10m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,0,0,0101000020E6100000960CBE38AA5361406ECD4EED297641C0,138.614529010000012,-34.92315451,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{07D23D69-23DF-4D85-B73E-00FA0689BEDA}
3563663,261870,Tree,Wilga,Geijera,parviflora,None,0,8,< 15cm,Semi Mature,<2m,1,Poor,<5m,2,None,Low,1,Good,5-10 years,None,Less than 1m,,,1,0,0101000020E610000048D89EF6A7536140EBE67F45C07641C0,138.614253340000005,-34.92774266,None,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{F928D769-60D2-4B4B-8007-99743D77FAA4}
3566738,261878,Tree,Smooth-Barked Apple Myrtle,Angophora,costata,None,0,0,< 15cm,Young,2-5m,0,Average,5-10m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E610000008D493E0AA53614090A03A4EB87641C0,138.614609040000005,-34.92749956,None,Adelaide,No,,,None,None,{487089D0-18C0-4198-8C03-98E07FEB676B}
3607751,261881,Tree,Crepe Myrtle,Lagerstroemia,indica,Unknown,0,0,< 15cm,Juvenile,<2m,0,Average,<5m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,0,0,0101000020E61000005D81F0BA81536140EA80FB6C2A7441C0,138.609586210000003,-34.90754473,"3 Colley St, North Adelaide SA 5006, Australia",North Adelaide,No,,,None,None,{4F26B65A-7AE3-4154-A5F3-AAB4909A0799}
3694577,261899,Tree,Pin Oak,Quercus,palustris,None,0,0,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000EF17797A8153614010EA43931B7841C0,138.609555470000004,-34.93834153,"Adelaide Parklands (Park 19), B26, Adelaide SA 5000, Australia",Adelaide,No,,,None,None,{6A857B5D-7C34-48CB-A54B-710D59F410F7}
3695167,261901,Tree,Dutch Elm,Ulmus,hollandica,None,0,0,> 60cm,Senescent,10-20m,0,Good,>20m,0,None,Moderate,2,Average,5-10 years,None,Above 3m,,,1,0,0101000020E61000007180EC378B536140DA31BFE4107841C0,138.610744439999991,-34.93801555,"12 not real, Adelaide SA 5000, Australia",Adelaide,No,,,None,None,{52E862A4-F5F9-431B-BE85-61D59B5BD655}
3695292,261903,Tree,Spotted Gum,Corymbia,maculata,None,0,0,15-30cm,Young,<2m,0,Good,5-10m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000070A7A777D5361409064DA27157841C0,138.609065759999993,-34.93814562,"Adelaide Parklands (Park 19), B26, Adelaide SA 5000, Australia",Adelaide,No,,,None,None,{1228C4D5-A9A5-42D1-9D2C-F696F100C2FD}
3887494,261918,Tree,White Cedar,Melia,azedarach,None,0,48,45-60cm,Senescent,5-10m,0,Average,<5m,0,None,Low,1,Fair,5-10 years,None,1-2m,,,1,0,0101000020E6100000FEF4FAEE91536140959D7E50177641C0,138.611564149999992,-34.9225865,"Rundle Park - Kadlitpina, East Terrace, Adelaide SA 5000, Australia",Adelaide,No,5.760000000000000,2.530000000000000,None,None,{AB1FED7F-F7A6-4151-B650-AD41923ADFE3}
3887748,261919,Tree,-,Magnolia,largiflorens,None,0,10,< 15cm,Young,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000A33889398F53614023A4EA2E3B7641C0,138.611233489999989,-34.92368113,"40 East Terrace, Adelaide SA 5000, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{22E2681D-F670-4735-9D63-D0F3F05D20FD}
3888248,261947,Tree,London Plane,Platanus,x acerifolia,None,0,44,30-45cm,Mature,10-20m,0,Good,10-20m,0,None,Low,1,Fair,10-20 years,None,1-2m,,,1,0,0101000020E6100000E77F66CEA2536140D24FDD01437641C0,138.613623810000007,-34.9239199,"Rymill Park, East Terrace, Adelaide SA 5000, Australia",Adelaide,No,5.280000000000000,2.440000000000000,None,None,{7DF003B7-E738-4F6E-BB3D-267F6137CACD}
3892225,261960,Tree,Lemon Scented Gum,Corymbia,citriodora,None,0,34,30-45cm,Mature,5-10m,0,Good,10-20m,0,None,Low,1,Good,> 20 years,None,1-2m,,,1,0,0101000020E6100000B7D9B342AC53614049D74CBED97541C0,138.614777900000007,-34.9207075,"1 King William St, Kent Town SA 5067, Australia",Adelaide,No,4.080000000000000,2.190000000000000,None,None,{A254FC01-8989-43FC-B5DD-4F08E37E6ECE}
3892231,261963,Removed,Peppermint Box,Eucalyptus,odorata,None,0,0,< 15cm,Semi Mature,<2m,0,Good,<5m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000AD4C9DECAB536140646403C8D47541C0,138.614736850000014,-34.92055607,"6 A21, Adelaide SA 5000, Australia",Adelaide,No,,,Poor Structure,remove to ground level not re planting,{17EAF041-6003-4182-869D-CD6460165B0E}
3892235,261966,Tree,Gawler Hybrid Bottlebrush,Callistemon,harkness,None,0,2,< 15cm,Juvenile,<2m,0,Good,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E61000001199A894AD536140614237C1D87541C0,138.614939050000004,-34.92067733,"8 Dequetteville Terrace, Kent Town SA 5067, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{17C62465-2AEC-4E9D-9E68-7766BDF2F58F}
3901776,261969,Tree,Moreton Bay Fig,Ficus,macrophylla,None,0,24,< 15cm,Semi Mature,2-5m,0,Good,5-10m,0,None,Low,1,Good,> 20 years,None,1-2m,,,1,0,0101000020E61000007765170CAE536140B370C420D17541C0,138.614995999999991,-34.92044458,"6 A21, Adelaide SA 5000, Australia",Adelaide,No,2.880000000000000,1.890000000000000,None,None,{A828F5AC-B56D-42B0-9E90-0895638F41D9}
3901788,261971,Tree,Swamp Oak,Casuarina,glauca,None,0,26,15-30cm,Mature,2-5m,0,Average,5-10m,0,None,Low,1,Good,10-20 years,None,Less than 1m,,,1,0,0101000020E610000068BB5BBCAC5361405A27B2FFCF7541C0,138.614835910000011,-34.92041012,"6 A21, Adelaide SA 5000, Australia",Adelaide,No,3.120000000000000,1.960000000000000,None,None,{85C3D62E-11BF-498E-A546-DC00C9B10688}
3901802,261974,Tree,River Sheoak,Casuarina,cunninghamiana,Unknown,0,31,30-45cm,Mature,5-10m,0,Good,10-20m,0,None,Low,1,Fair,10-20 years,None,Less than 1m,,,1,0,0101000020E6100000003C8134AC5361408D1A5DEFC87541C0,138.614771130000008,-34.92019455,"2 Princes Hwy, Hackney SA 5069, Australia",Adelaide,No,3.720000000000000,2.110000000000000,None,None,{262DC5E0-EB84-4B8D-8F65-CB3042ACDD82}
3902089,261985,Tree,Sugar Gum,Eucalyptus,cladocalyx,None,0,68,> 60cm,Mature,10-20m,0,Good,10-20m,0,None,Low,1,Fair,10-20 years,None,2-3m,,,1,0,0101000020E610000009C8D1FBAA5361408CA2A413CB7541C0,138.614622029999992,-34.92025991,"6 Princes Hwy, Adelaide SA 5000, Australia",Adelaide,No,8.160000000000000,2.930000000000000,None,None,{3776BE74-A609-496B-B796-2E169A463E15}
3902091,261986,Tree,"""Large Fruited"" South Australian Blue Gum",Eucalyptus,leucoxylon ssp. megalocarpa,None,0,8,< 15cm,Young,<2m,0,Average,<5m,0,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000F8EC4EB1A95361407F245777CD7541C0,138.614464429999998,-34.92033283,"Stop 1 Botanic Rd - South East side, Adelaide SA 5000, Australia",Adelaide,No,2.000000000000000,1.500000000000000,None,None,{08E9BB63-E7BD-45F5-9FBF-37C6BAFC30D6}
4650575,149514,Tree,Guava Species,Psidium,sp.,None,0,14,None,Mature,2-5m,4,Good,<5m,3,None,None,0,Good,None,None,Less than 1m,,,1,0,0101000020E6100000CE59FA2BFF5261403393E2C2857741C0,138.593648900000005,-34.93376957,Whitmore Sq - Iparrityi -Park Tree - Psidium sp.,Adelaide,No,2.000000000000000,1.510000000000000,None,None,{1B43C7F7-4724-4015-B0FF-CDCBE25D1557}
4650576,151289,Tree,Elm,Ulmus,angustifolia,None,0,15,< 15cm,Young,<2m,2,Good,<5m,4,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E6100000069D103A68536140E2D7FE84697741C0,138.606472999999994,-34.9329077,Pulteney St - Park Tree - Ulmus Sp.,Adelaide,No,2.000000000000000,1.550000000000000,None,None,{B31FA735-D087-43BC-A4D3-8B365A4B72D2}
4650577,151680,Tree,Elm,Ulmus,sp.,None,0,15,None,Semi Mature,2-5m,2,Good,<5m,5,None,Low,1,Good,> 20 years,None,Less than 1m,,,1,0,0101000020E610000039D620276753614097FDFCEF6F7741C0,138.606341899999990,-34.93310356,Pulteney St - Park Tree - Ulmus Sp.,Adelaide,No,2.000000000000000,1.550000000000000,None,None,{D45E7FA3-CD67-4757-9A4F-27FA6E001CCE}
4650579,152639,Tree,Callery Pear,Pyrus,calleryana,None,0,0,None,None,None,0,None,None,0,None,None,0,None,None,None,None,,,0,0,0101000020E61000005C2B908F8C53614032BC063B4D7441C0,138.610908300000006,-34.90860689,Bundeys Rd - Street Tree - Pyrus Calleryana,North Adelaide,No,,,None,None,{6E448CEC-56E1-4E84-8F53-9C09BA2B9E20}
4650580,153622,Tree,Canary Island Pine,Pinus,canariensis,None,0,54,None,Mature,10-20m,0,Good,10-20m,10,None,None,0,Good,None,Medium Vigour,1-2m,,,1,0,0101000020E61000008C7C0338E2526140723D9F3B207341C0,138.590114599999993,-34.89942117,Park 02 - Pardipardinyilla -Park Tree - Pinus canariensis,North Adelaide,No,6.480000000000000,2.660000000000000,None,None,{81627034-1C11-4F2C-9478-E36D902AD9CC}
4650581,153709,Tree,Chinese Elm,Ulmus,parvifolia,None,0,10,None,Semi Mature,5-10m,0,Good,5-10m,5,None,None,0,Good,> 20 years,High Vigour,Less than 1m,,,0,0,0101000020E61000001CEB666F3E536140ADE8C53F227641C0,138.601371480000012,-34.9229202,Rundle Mall -Street Tree - Ulmus parvifolia,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{580B83EE-986F-463F-A663-204C36CDA298}
4650582,153734,Tree,Manchurian Pear,Pyrus,ussuriensis,None,0,0,None,None,None,0,None,None,5,None,None,0,None,None,High Vigour,None,,,1,0,0101000020E6100000B9F4D48F32536140B34F32FF097541C0,138.599922099999986,-34.91436758,Park 12 - Karrawirra - Pennington East - Park Tree - Pyrus Ussuriensis,North Adelaide,No,,,None,None,{64A05A9F-275A-4E0D-A8AD-F24F75B56D94}
4650583,153859,Removed,No Common Name,Photinia,sp.,None,0,0,None,None,None,0,None,None,5,None,None,0,None,None,Low Vigour,None,,,1,0,0101000020E61000000B76CB272E5361409A1F03A2757441C0,138.599384210000011,-34.90983987,Park 29 - Tantutitingga - Park Tree - Photinia Sp.,North Adelaide,No,,,Dead,Hand dig stump out,{7B8B02EA-9075-478D-9E03-543477B7B619}
4650584,153863,Tree,English Oak,Quercus,robur,None,0,33,30-45cm,Mature,5-10m,0,Average,5-10m,0,None,Low,1,Good,10-20 years,Medium Vigour,1-2m,,,1,0,0101000020E6100000B5E1B03430536140AB0D46D3767441C0,138.599634500000008,-34.90987626,Park 29 - Tantutitingga - Park Tree - Quercus Robur,North Adelaide,No,3.960000000000000,2.160000000000000,None,None,{121D12D6-F581-471C-B9DF-E0B70484DF0C}
4650585,153916,Tree,Bay Tree,Laurus,nobilis,None,0,70,> 60cm,Mature,5-10m,0,Good,<5m,0,None,Low,1,Fair,10-20 years,High Vigour,2-3m,,,1,0,0101000020E61000003029E3842E536140E7C846F75E7441C0,138.599428600000010,-34.90914813,Park 29 - Tantutitingga - Park Tree - Laurus Nobilis,North Adelaide,No,8.400000000000000,2.970000000000000,None,None,{5838110D-E22E-4AE3-9792-C5B9F9D5BFEA}
4650586,154646,Tree,Golden Ash,Fraxinus,excelsior,"""Aurea""",0,32,30-45cm,Semi Mature,5-10m,0,Average,5-10m,0,None,Low,1,Good,10-20 years,High Vigour,1-2m,,,1,0,0101000020E6100000F312AD2699536140735DBE16F07541C0,138.612445199999996,-34.92138943,Park 13 - Kadlitpina - Park Tree - Fraxinus Sp.,Adelaide,No,3.840000000000000,2.130000000000000,None,None,{135E8AD2-C9C1-4F22-A88A-EB95A406F10D}
4650593,145748,Tree,American Hackberry,Celtis,occidentalis,None,0,31,None,Juvenile,5-10m,1,Good,5-10m,13,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E610000011B5238BEA526140CD359225EF7341C0,138.591130800000002,-34.90573568,Gover St -Street Tree - Celtis occidentalis,North Adelaide,No,3.720000000000000,2.110000000000000,None,None,{5CEB4F37-8D9B-41AD-83F3-CECA10AFDC5E}
4650686,146193,Tree,Pagoda Tree,Styphnolobium (a.k.a Sophora),japonicum,None,0,36,30-45cm,Mature,5-10m,10,Good,5-10m,8,None,Low,1,Good,> 20 years,None,1-2m,,,0,0,0101000020E6100000046B62A2DD5261409AD39FDCBA7641C0,138.589554969999995,-34.92757757,Franklin St -Street Tree - Schotia sp.,Adelaide,No,4.320000000000000,2.240000000000000,None,None,{82EDF398-3023-4C91-BD0D-6B490821C6C6}
4650868,146036,Tree,Black Locust,Robinia,pseudoacacia,None,0,42,None,Mature,5-10m,10,Good,5-10m,9,None,None,0,Good,None,None,1-2m,,,0,0,0101000020E6100000C2D952ACBF5261405C59C3C1B57341C0,138.585897600000010,-34.90398428,Barton Tce West -Street Tree - Robinia pseudoacacia,North Adelaide,No,5.040000000000000,2.390000000000000,None,None,{D5D8EA93-829D-402F-83F9-76B1E6D6AC33}
4650913,146082,Tree,European Nettle Tree,Celtis,australis,None,0,48,None,Mature,5-10m,9,Good,5-10m,10,None,None,0,Good,None,None,1-2m,,,0,0,0101000020E61000009173AC9C07536140BB2730199E7341C0,138.594679200000002,-34.90326228,Childers St -Street Tree - Celtis australis,North Adelaide,No,5.760000000000000,2.530000000000000,None,None,{7DFE674B-2FCB-48B1-9E56-5C8C0F2B9341}
4650914,146083,Tree,Desert Ash,Fraxinus,angustifolia subsp. angustifolia,None,0,52,None,Mature,5-10m,8,Good,5-10m,10,None,None,0,Good,None,None,1-2m,,,0,0,0101000020E61000002079E75006536140A3CBBCD19E7341C0,138.594520999999986,-34.90328428,Childers St -Street Tree - Fraxinus angustifolia,North Adelaide,No,6.240000000000000,2.620000000000000,None,None,{05B2B19F-1FB0-4507-9EEE-7575DBEF0B8B}
4650960,146130,Tree,Chinese Hackberry,Celtis,sinensis,None,0,20,None,Mature,5-10m,6,Good,5-10m,7,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E6100000947BCBE6FB526140F411DF26AF7341C0,138.593249700000001,-34.90378271,Childers St -Street Tree - Celtis sinensis,North Adelaide,No,2.400000000000000,1.750000000000000,None,None,{3269BD51-315D-424C-93F5-D0A22C41EECB}
4650967,155871,Tree,Norfolk Island Hibiscus,Lagunaria,patersonia,None,0,0,None,None,None,0,None,None,10,None,None,0,None,None,Medium Vigour,None,,,1,0,0101000020E6100000DE663BF03B5361404D56B90EDD7441C0,138.601066699999990,-34.91299614,Park 12 - Karrawirra - Peace Park - Park Tree - Lagunaria Patersonia,North Adelaide,No,,,None,None,{AA8AB55F-F910-404C-BF5C-741A8FC88193}
4650981,146151,Tree,Swamp Mallet,Eucalyptus,spathulata,None,0,51,None,Mature,5-10m,7,Good,5-10m,8,None,None,0,Average,None,None,1-2m,,,0,0,0101000020E61000002C70688001536140D61DAC7BBB7341C0,138.593933300000003,-34.90415903,Tower St Nth -Street Tree - Eucalyptus spathulata,North Adelaide,No,6.120000000000000,2.600000000000000,None,None,{95510325-2849-454D-B198-8BA74A6993EB}
4650989,146161,Tree,Golden Rain Tree,Koelreuteria,paniculata,None,0,20,None,Mature,5-10m,3,Good,5-10m,4,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E61000004BAE62F1DB52614079B51645937641C0,138.589348500000000,-34.92636932,Waymouth St -Street Tree - Koelreuteria paniculata,Adelaide,No,2.400000000000000,1.750000000000000,None,None,{89878D24-6D1C-464B-9916-1CAEEA4A9900}
4650994,146167,Tree,Queensland Box,Lophostemon,confertus,None,0,20,None,Mature,5-10m,4,Good,5-10m,6,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E6100000600A6A53D0526140DF23722CB57641C0,138.587930400000005,-34.92740398,West Tce -Street Tree - Lophostemon confertus,Adelaide,No,2.400000000000000,1.750000000000000,None,None,{F3A180E0-C989-4689-BE4E-04D4AAE7E958}
4651129,146306,Tree,Honey Locust,Gleditsia,triacanthos,None,0,13,None,Mature,5-10m,4,Good,5-10m,6,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E61000005A3B7A91E3526140D8E63190887641C0,138.590279329999987,-34.92604258,North St -Street Tree - Gleditsia triacanthos,Adelaide,No,2.000000000000000,1.500000000000000,None,None,{6F2A0685-CC03-474E-96C0-86012522D84F}
4651150,146331,Tree,Claret Ash,Fraxinus,angustifolia,"""Raywoodii""",0,12,None,Juvenile,2-5m,2,Good,<5m,4,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E61000007529649DE052614058665B17C87341C0,138.589918799999992,-34.9045438,Childers St -Street Tree - Fraxinus angustifolia,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{DFE3B30A-C700-4F1D-BCEC-3490B91A6D75}
4651165,146346,Tree,California Palm,Washingtonia,filifera,None,0,0,None,Mature,None,3,None,None,6,None,None,0,Good,None,None,None,,,0,0,0101000020E610000023145B41D35261404CB799C8D47341C0,138.588288000000006,-34.90493114,Childers St - Street Tree - Washingtonia Filifera,North Adelaide,No,,,None,None,{B22B29A2-1272-4595-9527-7FE0826A93F5}
4651268,146452,Tree,Golden Wych Elm,Ulmus,glabra,Lutescens,0,25,None,Juvenile,5-10m,5,Good,5-10m,10,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E6100000588BF447BD526140413BAFCAE87341C0,138.585605600000008,-34.90554174,Mills Tce -Street Tree - Ulmus glabra,North Adelaide,No,3.000000000000000,1.920000000000000,None,None,{FA0C3BD4-B7B6-4B21-BAF8-0389234A8BD5}
4651281,146465,Tree,Maidenhair Tree,Ginkgo,biloba,None,0,15,None,Juvenile,2-5m,5,Good,<5m,7,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E6100000E46FD63BB752614051F0DAC61B7441C0,138.584867400000007,-34.90709768,Mills Tce -Street Tree - Ginkgo biloba,North Adelaide,No,2.000000000000000,1.550000000000000,None,None,{651B4D87-1E96-46B7-B755-75AFA154B737}
4651428,147290,Tree,Silver Birch,Betula,pendula,None,0,20,None,Mature,5-10m,2,Good,5-10m,5,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E6100000BC4681F4835361406E4B89C9407741C0,138.609857799999986,-34.93166465,Mclaren St -Street Tree - Betula pendula,Adelaide,No,2.400000000000000,1.750000000000000,None,None,{D9148623-AEBC-455C-8558-CBB822E210C3}
4651570,146759,Tree,Chinese Flame Tree,Koelreuteria,bipinnata,None,0,13,None,Young,2-5m,1,Good,<5m,2,None,Low,1,Good,5-10 years,None,Less than 1m,,,0,0,0101000020E6100000A692A6E6175361407E6C1658957341C0,138.596667599999989,-34.90299512,Barton Tce East -Street Tree - Koelreuteria bipinnata,North Adelaide,No,2.000000000000000,1.500000000000000,None,None,{2FE1C557-381C-4E57-9057-50BA66EB32E1}
4651783,146981,Tree,Sweet Gum,Liquidambar,styraciflua,None,0,38,None,Mature,10-20m,8,Good,10-20m,11,None,None,0,Good,None,None,1-2m,,,0,0,0101000020E61000008D672B8AB2536140529112D4537741C0,138.615544400000005,-34.93224574,Halifax St -Street Tree - Liquidambar styraciflua,Adelaide,No,4.560000000000000,2.290000000000000,None,None,{CD03D481-AB19-4191-9E91-204A0DA1D51B}
4651803,147003,Tree,West Australian Willow Myrtle,Agonis,flexuosa,None,0,88,> 60cm,Mature,10-20m,8,Good,10-20m,8,None,None,0,Average,None,None,2-3m,,,0,0,0101000020E6100000F10005CD9D536140B9EB7CAA507741C0,138.613012800000007,-34.93214923,Halifax St -Street Tree - Agonis flexuosa,Adelaide,No,10.560000000000000,3.260000000000000,None,None,{37C13779-6AE9-4CC1-A1CD-F70DFBC5D123}
4651806,147006,Tree,Cocos Palm,Syagrus,romanzoffiana,None,0,17,None,Juvenile,5-10m,2,Good,5-10m,5,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E6100000C7DD7B139E536140EEC9477B517741C0,138.613046400000002,-34.93217412,Halifax St -Street Tree - Syagrus romanzoffiana,Adelaide,No,2.040000000000000,1.640000000000000,None,None,{AA0B74BE-E87C-4192-8C8D-AD7BDDC9DA6A}
4651833,147033,Tree,American Sycamore,Platanus,occidentalis,None,0,85,> 60cm,Mature,10-20m,14,Good,10-20m,14,None,None,0,Good,None,None,2-3m,,,0,0,0101000020E61000005877876FBC5361401A8FCED02A7741C0,138.616752399999996,-34.93099413,East Tce -Street Tree - Platanus occidentalis,Adelaide,No,10.199999999999999,3.220000000000000,None,None,{EA3FD5DA-748A-4063-BED3-50E122CABD00}
4651855,147055,Tree,Ornamental Pear,Pyrus,sp.,None,0,43,None,Mature,5-10m,6,Good,5-10m,8,None,None,0,Good,None,None,1-2m,,,0,0,0101000020E6100000E8F0B50C9D5361407535813B337741C0,138.612921099999994,-34.93125099,Corryton St -Street Tree - Pyrus sp.,Adelaide,No,5.160000000000000,2.420000000000000,None,None,{7337E460-7483-4250-AF84-9CBFD284CD20}
4651870,147070,Tree,Brown Pine,Podocarpus,elatus,None,0,32,None,Mature,5-10m,4,Good,5-10m,8,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E61000008632F90BA25361409C71544D147741C0,138.613531099999989,-34.93030707,Gladstone St -Street Tree - Podocarpus elatus,Adelaide,No,3.840000000000000,2.130000000000000,None,None,{63B8E6F2-D229-46B0-A6D7-6B512138343C}
4651876,147076,Tree,Monterey Cypress,Cupressus,macrocarpa,None,0,33,None,Mature,5-10m,3,Good,5-10m,10,None,None,0,Good,None,None,Less than 1m,,,0,0,0101000020E61000009445ABA49F5361409478ED90EA7641C0,138.613237700000013,-34.92903339,Angas Ct -Street Tree - Cupressus macrocarpa,Adelaide,No,3.960000000000000,2.160000000000000,None,None,{0AF6383C-4772-4D7F-B435-507CBE332334}
4651877,147077,Tree,Pepper Tree,Schinus,areira,None,0,135,> 60cm,Mature,10-20m,14,Good,10-20m,15,None,None,0,Good,None,None,Above 3m,,,0,0,0101000020E6100000052F9F519F5361404739B95BE97641C0,138.613198100000005,-34.92899653,Angas Ct -Street Tree - Schinus areira,Adelaide,No,15.000000000000000,3.910000000000000,None,None,{6A7857FA-7376-4ACD-9DF3-4266C78B601F}
